Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.96875,43.96875,43.75,43.9375,26.184059,1003200
1993-02-01,43.96875,44.25,43.96875,44.25,26.370278999999996,480500
1993-02-02,44.21875,44.375,44.125,44.34375,26.426160999999997,201300
1993-02-03,44.40625,44.84375,44.375,44.8125,26.705482,529400
1993-02-04,44.96875,45.09375,44.46875,45.0,26.817228000000004,531500
1993-02-05,44.96875,45.0625,44.71875,44.96875,26.798601,492100
1993-02-08,44.96875,45.125,44.90625,44.96875,26.798601,596100
1993-02-09,44.8125,44.8125,44.5625,44.65625,26.612383,122100
1993-02-10,44.65625,44.75,44.53125,44.71875,26.649626,379600
1993-02-11,44.78125,45.125,44.78125,44.9375,26.779993,19500
1993-02-12,44.875,44.875,44.59375,44.59375,26.575129999999998,42500
1993-02-16,44.46875,44.46875,43.40625,43.46875,25.904701,374800
1993-02-17,43.46875,43.53125,43.28125,43.4375,25.886072,210900
1993-02-18,43.9375,43.9375,42.8125,43.40625,25.867437,378100
1993-02-19,43.40625,43.5625,43.34375,43.5625,25.960567,34900
1993-02-22,43.6875,43.78125,43.5625,43.71875,26.053701,513600
1993-02-23,43.84375,43.875,43.46875,43.6875,26.035061,373700
1993-02-24,43.71875,44.25,43.71875,44.25,26.370278999999996,26300
1993-02-25,44.21875,44.375,44.125,44.34375,26.426160999999997,44500
1993-02-26,44.4375,44.4375,44.1875,44.40625,26.463403999999997,66200
1993-03-01,44.5625,44.5625,44.21875,44.28125,26.388895,66500
1993-03-02,44.3125,44.9375,44.25,44.9375,26.779993,182400
1993-03-03,45.0,45.15625,44.9375,45.125,26.891726000000002,280100
1993-03-04,45.1875,45.1875,44.875,44.875,26.742746,89500
1993-03-05,44.9375,45.125,44.71875,44.75,26.668255,40000
1993-03-08,44.84375,45.75,44.84375,45.75,27.264187,50800
1993-03-09,45.65625,45.6875,45.5,45.59375,27.17107,169300
1993-03-10,45.59375,45.6875,45.40625,45.6875,27.226931,194400
1993-03-11,45.71875,45.84375,45.5,45.5625,27.152454,70900
1993-03-12,45.1875,45.21875,44.8125,45.09375,26.873112,643600
1993-03-15,45.0625,45.3125,45.0625,45.3125,27.003467999999998,310800
1993-03-16,45.3125,45.4375,45.3125,45.3125,27.003467999999998,30800
1993-03-17,45.25,45.25,44.96875,45.03125,26.835860999999998,21800
1993-03-18,45.21875,45.5,45.21875,45.3125,27.003467999999998,59300
1993-03-19,45.28125,45.28125,45.03125,45.03125,26.962603,66900
1993-03-22,44.59375,44.875,44.5625,44.78125,26.812912,183400
1993-03-23,44.90625,44.9375,44.8125,44.875,26.869057,55200
1993-03-24,44.8125,45.0625,44.59375,44.875,26.869057,37200
1993-03-25,44.90625,45.25,44.84375,45.15625,27.037439000000003,110100
1993-03-26,45.125,45.15625,44.875,44.90625,26.887758,101500
1993-03-29,44.9375,45.3125,44.9375,45.09375,27.000035999999998,87100
1993-03-30,45.15625,45.21875,45.09375,45.21875,27.074866999999998,56000
1993-03-31,45.34375,45.46875,45.1875,45.1875,27.056146999999996,111600
1993-04-01,45.25,45.25,44.9375,45.03125,26.962603,129500
1993-04-02,44.65625,44.65625,44.09375,44.09375,26.401272,59400
1993-04-05,44.4375,44.4375,44.1875,44.3125,26.532251000000002,172200
1993-04-06,44.40625,44.40625,44.0625,44.1875,26.457396000000003,129700
1993-04-07,44.25,44.34375,44.15625,44.34375,26.550953000000003,28000
1993-04-08,44.53125,44.53125,44.09375,44.28125,26.513536,180800
1993-04-12,44.71875,44.9375,44.65625,44.90625,26.887758,348500
1993-04-13,44.875,45.15625,44.84375,45.0,26.943882000000002,146100
1993-04-14,45.03125,45.0625,44.90625,44.9375,26.906469,119600
1993-04-15,44.90625,45.03125,44.75,44.9375,26.906469,148600
1993-04-16,44.96875,45.03125,44.875,44.9375,26.906469,47900
1993-04-19,44.9375,45.0625,44.71875,44.75,26.794207,157000
1993-04-20,44.6875,44.75,44.25,44.53125,26.663225,279500
1993-04-21,44.625,44.625,44.375,44.5,26.644531,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,26.30772,97700
1993-04-23,43.84375,43.96875,43.6875,43.75,26.195435999999997,106000
1993-04-26,43.78125,43.9375,43.28125,43.40625,25.989616,62600
1993-04-27,43.34375,43.875,43.34375,43.875,26.270294,156800
1993-04-28,43.8125,43.90625,43.71875,43.78125,26.214157,85900
1993-04-29,43.875,43.96875,43.625,43.96875,26.326431,85000
1993-04-30,44.125,44.28125,44.03125,44.03125,26.363844,88500
1993-05-03,44.09375,44.3125,43.90625,44.3125,26.532251000000002,80500
1993-05-04,44.40625,44.625,44.34375,44.46875,26.625807000000002,149100
1993-05-05,44.46875,44.75,44.46875,44.59375,26.700651,109000
1993-05-06,44.53125,44.5625,44.40625,44.4375,26.607084000000004,54700
1993-05-07,44.46875,44.46875,44.28125,44.34375,26.550953000000003,68000
1993-05-10,44.40625,44.6875,44.40625,44.4375,26.607084000000004,113900
1993-05-11,44.4375,44.625,44.3125,44.625,26.719348999999998,42600
1993-05-12,44.4375,44.59375,44.4375,44.5625,26.681946000000003,31000
1993-05-13,44.375,44.375,44.0,44.03125,26.363844,129100
1993-05-14,44.03125,44.15625,43.96875,44.0,26.345135,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,26.438681,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,26.419989,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,26.962603,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,27.037439000000003,98200
1993-05-21,45.1875,45.25,44.71875,44.75,26.794207,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,26.906469,30500
1993-05-25,45.125,45.125,45.03125,45.03125,26.962603,191800
1993-05-26,45.15625,45.625,45.125,45.59375,27.299395,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,27.205851000000003,53800
1993-05-28,45.40625,45.40625,45.0,45.21875,27.074866999999998,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,27.336817,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,27.299395,20300
1993-06-03,45.5,45.5,45.34375,45.4375,27.205851000000003,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,27.112284000000002,32000
1993-06-07,45.375,45.375,45.125,45.125,27.018719,121400
1993-06-08,45.0,45.0,44.71875,44.71875,26.77549,104500
1993-06-09,44.875,45.0625,44.8125,44.875,26.869057,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,26.887758,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,27.000035999999998,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,26.962603,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,26.906469,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,26.962603,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,27.056146999999996,37400
1993-06-18,44.84375,44.84375,44.5,44.5,26.833365999999998,58500
1993-06-21,44.625,44.625,44.53125,44.59375,26.889886999999998,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,26.908712,137500
1993-06-23,44.625,44.625,44.21875,44.21875,26.663752000000002,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,27.021778,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,27.002934999999997,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,27.304440000000003,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,27.172533,207500
1993-06-30,45.125,45.21875,45.0,45.0625,27.172533,437600
1993-07-01,45.125,45.125,44.875,44.9375,27.097162,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,26.946413,285400
1993-07-06,44.625,44.75,44.15625,44.21875,26.663752000000002,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,26.739128000000004,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,27.04063,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,27.115993,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,27.097162,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,27.078306,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,27.172533,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,27.059484,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,26.984102000000004,216400
1993-07-19,44.75,44.75,44.59375,44.71875,26.96525,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,27.04063,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,27.021778,142700
1993-07-22,44.75,44.8125,44.5,44.5,26.833365999999998,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,26.96525,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,27.115993,121300
1993-07-27,45.0,45.03125,44.78125,44.9375,27.097162,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,27.04063,30800
