Date_Time,SPY_return,IEF_return,VBINX,SHY_return,Backtest_return,SPY_exposure,IEF_exposure,SHY_exposure
2002-11-18 16:00:00,-0.018122614907810974,0.0023494068724096984,0.0,0.0004889119625093308,-0.004610298656637552,0.428724127659488,1.3447239163739062,0.0
2002-11-19 09:30:00,-0.005084144537721769,0.0033996911139642094,-0.0025251913361267198,0.00012261649643319217,0.0023904553152148027,0.42761060291488096,1.3426188654456859,0.0
2002-11-19 16:00:00,0.003776983018561886,-0.0025695046985690917,0.0,-0.00036649970351865235,-0.0018266909187483469,0.42869675489233655,1.341064402025896,0.0
2002-11-20 09:30:00,-0.004205481355259444,0.0022244610278077115,0.010126630138848736,0.00073248938402104,0.0012125695478299038,0.43198538737793585,1.3618022533655285,0.0
2002-11-20 16:00:00,0.02656145721622183,-0.007711134838702338,0.0,-0.0015876527206030167,0.0008894290987898051,0.4324978485964023,1.374420785591535,0.0
2002-11-21 09:30:00,0.002490023723736856,-0.0042388131159585285,0.012531314224828005,-0.0008554931721426184,-0.004785364013456257,0.4369286202964817,1.3856064145554967,0.0
2002-11-21 16:00:00,0.016090691492239628,-0.0015371644791296601,0.0,-0.0004897282076395948,0.0049164354839383115,0.4367155811609712,1.3730607433578232,0.0
2002-11-22 09:30:00,-0.006482989296576647,0.0013027688713960206,-0.0018565101975418496,0.00024452228020210853,-0.0010193502078640621,0.43078778513993715,1.3612870488636453,0.0
2002-11-22 16:00:00,-0.0006419019905250511,-0.0024838201365884327,0.0,-0.000612331588913495,-0.0036663729046031114,0.43183347002668676,1.364502240195513,0.0
2002-11-25 09:30:00,0.00010676552254751392,0.001897186929441519,0.002479503224303903,0.00012222741825285155,0.002668104623122862,0.436922739487728,1.381759645213374,0.0
2002-11-25 16:00:00,0.0005351921224445721,-0.0034319644970414176,0.0,0.0004900881956595438,-0.004500581112421217,0.4370118893874893,1.3795208071404719,0.0
2002-11-26 09:30:00,-0.0043860570733623705,0.003918276725960457,-0.011131507181551203,0.0007349779628156305,0.003450498133940702,0.4365173997440242,1.3692469261263385,0.0
2002-11-26 16:00:00,-0.014720135381970478,0.005086349596802098,0.0,0.0011012848617071302,0.0004897178978075893,0.43639459115994206,1.3592273256223422,0.0
2002-11-27 09:30:00,0.008942668912975016,-0.004707226681755272,0.014383473605923847,-0.0009775592476268802,-0.0024012219402479527,0.4486454070496684,1.3624390131194177,0.0
2002-11-27 16:00:00,0.019022936198322515,-0.0067399787158566316,0.0,-0.0007341857065639168,-0.0005790948288859777,0.446671966471635,1.3466076869504768,0.0
2002-11-29 09:30:00,0.005515332057475453,-0.0003571615547394158,0.0,0.0006116577716430704,0.001979482597604308,0.44574768758058625,1.341028749871758,0.0
2002-11-29 16:00:00,-0.008649788755808463,0.0017863760654235339,0.0,-0.00012239353741572145,-0.0014451877973501248,0.44391959790053265,1.3404920696164682,0.0
2002-12-02 09:30:00,0.01585432780999585,-0.0071766732925846455,-0.0012322054655382608,-0.0011023934923101164,-0.0025902180134186473,0.450764470903097,1.3567268988371388,0.0
2002-12-02 16:00:00,-0.014035864522511043,0.00686746987951814,0.0,0.0014724294478527522,0.0029162720997161374,0.4522714651785417,1.3490111023260514,0.0
2002-12-03 09:30:00,-0.00934876668068918,0.0029905627433008952,-0.00925982096361111,0.000490235995459054,-0.0002315204848655156,0.45292279748143366,1.3384601550727968,0.0
2002-12-03 16:00:00,-0.004075034852546899,-0.0031019088523026594,0.0,-0.00012248346203858063,-0.005984696201666467,0.44923000741155567,1.3391973982635759,0.0
2002-12-04 09:30:00,-0.011844192376993079,0.004548405478801865,-0.0012458350826772824,0.0007345263157072512,0.0007398767472926076,0.4484682633154044,1.3304928861730148,0.0
2002-12-04 16:00:00,0.007409829162356996,-0.0010722420521267484,0.0,-0.00012240851942724174,0.0019193620834664596,0.4515884639079362,1.3306988687419077,0.0
2002-12-05 09:30:00,0.00302819972298507,-0.002505117752084063,-0.005614506170038336,-0.0003678524706574038,-0.001962099841510019,0.44932527984120607,1.3263833712770914,0.0
2002-12-05 16:00:00,-0.014019227412297108,0.005260676772605333,0.0,0.0012244276043695823,0.0006980333090879053,0.4486656092582025,1.328342116311911,0.0
2002-12-06 09:30:00,-0.01432751716602887,0.00880175651005155,0.004391386323252533,0.0017127547992976666,0.005250827224434772,0.45135211628648825,1.331277729061408,0.0
2002-12-06 16:00:00,0.021193918513296106,-0.004715892478189265,0.0,-0.0007325845082366556,0.0034148697273074175,0.45359980019472973,1.3144251070896245,0.0
