datetime,VBINX_r,SPY_r,IWM_r,QQQ_r,GLD_r,TLT_r,SHY_r,Backtest_r,SPY_x,IWM_x,QQQ_x,GLD_x,TLT_x,SHY_x,Backtest_x,SPY_l,IWM_l,QQQ_l,GLD_l,TLT_l
2002-07-10 09:30:00,0.003025404,-0.001891675,-0.005531758,-0.002141676,0.013060335,0.002607585,0.000377672,0.001875084,0.203885293,0.086542562,0.157132491,0.078259914,0.787673947,0,1.313494207,1,0.75,1,1,1.25
2002-07-10 16:00:00,0,0.00631864,0.014405962,0.009656653,0.015597628,0.000591122,-0.000377529,0.006178117,0.205097955,0.116152282,0.158150463,0.077857457,0.790523692,0,1.34778185,1,1,1,1,1.25
2002-07-11 09:30:00,-0.006535813,-0.002040637,-0.004780932,-0.002125564,0.013164096,-0.003662945,-0.00012575,-0.003173056,0.204464049,0.115681792,0.154342473,0.077726478,0.791135651,0,1.343350443,1,1,1,1,1.25
2002-07-11 16:00:00,2.22E-16,-0.008651191,-0.01596492,-0.016773189,0.004176272,0.003913222,0.000503537,-0.00280516,0.205133993,0.116002988,0.155029222,0.078739321,0.790389471,0,1.345294995,1,1,1,1,1.25
2002-07-12 09:30:00,-0.008097117,-0.004760125,-0.006747839,-0.007852458,0.002618577,0.00047317,0.00062982,-0.002376651,0.205339825,0.115645209,0.154391807,0.079328915,0.815296029,0,1.370001785,1,1,1,1,1.25
2002-07-12 16:00:00,2.22E-16,-0.011558366,-0.0160451,-0.009006496,0.007067246,0.003423861,0.000628731,-0.002289287,0.207891827,0.116981199,0.156004013,0.080704672,0.825169976,0,1.386751687,1,1,1,1,1.25
2002-07-13 09:30:00,-0.003061399,0.001048245,0.00014671,-0.000275414,0.00533942,-0.001999835,0.000250589,-0.001032011,0.20624036,0.116693884,0.154784193,0.082086684,0.830562002,0,1.390367123,1,1,1,1,1.25
2002-07-13 16:00:00,2.22E-16,-0.004914203,-0.008078775,-0.009917356,-0.000758786,0.00259374,-0.000125653,-0.00140552,0.20683426,0.117061794,0.155324111,0.08250276,0.832631011,0,1.394353936,1,1,1,1,1.25
2002-07-16 09:30:00,-0.001535542,-8.71E-08,0.001036672,0.000278071,-0.016097146,-0.000823212,-0.000753146,-0.001859343,0.206340536,0.116551831,0.154521661,0.082924973,0.836070712,0,1.396409712,1,1,1,1,1.25
2002-07-16 16:00:00,2.22E-16,-0.001457262,-0.002366805,0.002225257,-0.012964964,0.002353737,0.000628731,0.000591876,0.258873237,0.116953031,0.155125328,0.082823749,0.838896044,0,1.45267139,1.25,1,1,1,1.25
2002-07-17 09:30:00,-1.11E-16,0.003000031,0.005634539,0.005274175,0.012509757,-0.00551879,-0.000754275,-0.001312425,0.259433127,0.117641152,0.155815069,0.083490488,0.837108942,0,1.453488777,1.25,1,1,1,1.25
2002-07-17 16:00:00,2.22E-16,0.002101706,0.001179623,-0.001932606,-0.028571398,-0.003069599,0,-0.00477492,0.207391457,0.116089254,0.155713493,0.081901677,0.881795628,0,1.442891509,1,1,1,1,1.25
2002-07-18 09:30:00,0.013839075,0.00169387,-0.000883528,-0.000830126,-0.005246455,-0.001302637,-0.0011321,-0.001471251,0.212337008,0.118891334,0.158739395,0.081219719,0.896634603,0,1.467822059,1,1,1,1,1.25
2002-07-18 16:00:00,2.22E-16,0.012159784,0.0244694,0.013842747,0.02333385,0.010790893,0.002517903,0.018521964,0.212450267,0.08915292,0.158693119,0.081039377,0.8960692,0,1.437404883,1,0.75,1,1,1.25
2002-07-19 09:30:00,-0.006066455,0.003421042,0.007769782,0.003549333,-0.009839091,-0.00316738,-0.0005023,-0.00139165,0.205313693,0.085425326,0.154952508,0.076362455,0.807106749,0,1.329160732,1,0.75,1,1,1.25
2002-07-19 16:00:00,0,-0.010228362,-0.033123929,-0.018231238,-0.013564684,0.006119772,0.001759103,-0.004706091,0.201274866,0.111675714,0.1518724,0.074832163,0.790169312,0,1.329824455,1,1,1,1,1.25
2002-07-20 09:30:00,-0.005595039,0.002563608,-0.001033482,-0.005542621,0.010393316,0.001286694,0.000878804,0.001366547,0.198053679,0.107554692,0.148158265,0.073861528,0.795441269,0,1.323069433,1,1,1,1,1.25
2002-07-20 16:00:00,2.22E-16,-0.009588534,-0.013303799,-0.005016722,-0.023421428,-0.003154159,-0.00112787,-0.008031238,0.199826592,0.081568876,0.150103488,0.074337087,0.803989091,0,1.309825133,1,0.75,1,1,1.25
2002-07-23 09:30:00,0.010741667,0.003953355,0.007640175,0.003921537,-0.017501183,0.000937808,0.00025096,0.001467364,0.196328809,0.080831441,0.150555028,0.071933391,0.791369458,0,1.291018126,1,0.75,1,1,1.25
2002-07-23 16:00:00,2.22E-16,0.014223698,0.024085563,0.015904018,0.008411644,-0.001522128,-0.000250897,0.007753089,0.195531896,0.107280724,0.187499833,0.072258958,0.789572835,0,1.352144245,1,1,1.25,1,1.25
2002-07-24 09:30:00,0.004554637,-0.001822571,-0.002613243,0.002197274,0.003271197,-0.000586866,0.000249681,-0.000449089,0.1937181,0.106976057,0.189968695,0.072402254,0.802098866,0,1.365163972,1,1,1.25,1,1.25
2002-07-24 16:00:00,0,0.00539769,0.005094702,0.003562537,0.003423525,-0.002346638,-0.000501706,0.001118183,0.194830144,0.13412147,0.190473675,0.070952507,0.655506017,0,1.245883813,1,1.25,1.25,1,1
2002-07-25 09:30:00,0,-0.000552488,-0.001737613,-0.00300444,-0.003249407,-0.00141042,0.00062738,-0.002105701,0.1985618,0.137212269,0.193127858,0.071979765,0.668909378,0,1.26979107,1,1.25,1.25,1,1
2002-07-25 16:00:00,0,0.001895932,-0.000435195,0.002191235,0.01059498,0.005064091,0.000627076,0.005704475,0.199551738,0.110419023,0.15489892,0.074686096,0.837953876,0,1.377509654,1,1,1,1,1.25
2002-07-26 09:30:00,-0.003022565,0.004336218,0.007401709,0.004099399,0.024677403,0.001640373,0.000125682,0.005475291,0.200036516,0.110610119,0.154610817,0.072584822,0.831620945,0,1.369463219,1,1,1,1,1.25
2002-07-26 16:00:00,0,-0.005259837,-0.016856446,-0.010615242,-0.009916528,-0.00315868,0.000375927,-0.008259389,0.198969985,0.110090097,0.192202768,0.070972556,0.827254073,0,1.399489479,1,1,1.25,1,1.25
2002-07-27 09:30:00,0.009095394,0.002604646,0.0074737,0.004951739,-0.001907838,0.005163307,0.00025026,0.006353093,0.1974406,0.108155518,0.188918734,0.070424235,0.819124107,0,1.384063195,1,1,1.25,1,1.25
2002-07-27 16:00:00,0,0.00739926,0.013381789,0.015877416,0.005256483,0.000583713,0.001001904,0.006734621,0.19796734,0.10833929,0.187346515,0.068176721,0.834464212,0,1.396294079,1,1,1.25,1,1.25
2002-07-30 09:30:00,0,-0.00250041,-0.003444793,-0.000808029,0.000158422,-0.000933133,0.00037471,-0.001799445,0.202660682,0.108251312,0.185950741,0.069860797,0.836559388,0,1.40328292,1,1,1.25,1,1.25
2002-07-30 16:00:00,0,0.001488281,0.003600749,0.000539266,0.000633729,0.002219049,-0.000250088,0.002721321,0.202558149,0.108157946,0.186055487,0.070137799,0.849745122,0,1.416654503,1,1,1.25,1,1.25
2002-07-31 09:30:00,-0.00350509,-0.003988905,-0.007319163,-0.008894803,-0.003799905,-0.001731884,0.000490119,-0.005027007,0.204542301,0.109127791,0.187871133,0.071040076,0.849572148,0,1.42215345,1,1,1.25,1,1.25
2002-07-31 16:00:00,0,-0.00094232,-0.008385167,-0.007886864,0.022250509,0.00164087,0.000125424,0.000690892,0.202883063,0.108469526,0.148588733,0.071095067,0.841995911,0,1.373032299,1,1,1,1,1.25
2002-08-01 09:30:00,0.004522177,0.002829509,0.006123551,0.003563456,0.00652982,-0.001052907,0,0.001337092,0.202524267,0.108768177,0.148834102,0.070444666,0.847515252,0,1.378086464,1,1,1,1,1.25
2002-08-01 16:00:00,0,0.00391911,0.007100391,0.007648129,0.000154495,0.004802577,0,0.006798506,0.203614845,0.109165536,0.149525778,0.071026879,0.847635177,0,1.380968214,1,1,1,1,1.25
2002-08-02 09:30:00,0.00150056,-0.005777779,-0.010359827,-0.010029307,-0.011583012,-0.001748406,0.000251013,-0.006071401,0.203126637,0.108844163,0.148188734,0.071044654,0.835636949,0,1.366841138,1,1,1,1,1.25
2002-08-02 16:00:00,-1.11E-16,0.008481247,0.022680969,0.016429326,0.001875047,0.001985356,-0.000376305,0.009352492,0.251352277,0.107876792,0.182875667,0.07003684,0.825099042,0,1.437240618,1.25,1,1.25,1,1.25
2002-08-03 09:30:00,0.00049992,0.005139432,0.011231212,0.008889639,0.011696818,0.006992532,0.000753079,0.01058104,0.253893989,0.106854849,0.180900916,0.07005425,0.80779083,0,1.419494833,1.25,1,1.25,1,1.25
2002-08-03 16:00:00,2.22E-16,-0.006817516,-0.021228653,-0.013351134,-0.009095175,-0.000925949,0.000125417,-0.007562634,0.252927067,0.106004499,0.178635046,0.068742925,0.623962541,0,1.230272078,1.25,1,1.25,1,1
2002-08-06 09:30:00,-0.002496008,-0.00234015,-0.003590994,-0.001081999,0.002955849,0.00011601,0.000124979,-0.000867043,0.248074463,0.102706511,0.174054185,0.067477338,0.613576256,0,1.205888753,1.25,1,1.25,1,1
2002-08-06 16:00:00,2.22E-16,0,-0.000288381,-0.005418613,0.000465317,0.00046335,0.000250771,-0.000401185,0.200140551,0.103613429,0.140349247,0.067638659,0.772029713,0,1.283771598,1,1,1,1,1.25
2002-08-07 09:30:00,-0.002002024,0.001485775,0.001153842,0.002723709,-0.008062016,0.000116227,-0.000125067,0.000343216,0.200352731,0.103710915,0.140343471,0.067725306,0.771065547,0,1.28319797,1,1,1,1,1.25
2002-08-07 16:00:00,2.22E-16,-0.005308705,-0.01497913,-0.008964982,-0.000156283,-0.002315316,0.000626761,-0.006252674,0.250518473,0.103830745,0.175466141,0.067836111,0.770433962,0,1.368085432,1.25,1,1.25,1,1.25
2002-08-08 09:30:00,-0.003009684,0.006043121,0.008772955,0.013980799,0.009223026,-0.004990006,0.000125696,0.001668299,0.249286682,0.102723257,0.174373199,0.068175854,0.762728769,0,1.357287762,1.25,1,1.25,1,1.25
2002-08-08 16:00:00,0,-0.009361757,-0.018698377,-0.012435874,0.001084247,0.001749294,0.000250564,-0.004782142,0.198653469,0.102301816,0.173135599,0.067613055,0.611826448,0,1.153530387,1,1,1.25,1,1
2002-08-09 09:30:00,0.002515328,-0.003149971,-0.005760626,-0.002737987,-0.009438342,-0.000582277,0.000124264,-0.002718782,0.203624177,0.1037204,0.175683268,0.067642745,0.618988636,0,1.169659227,1,1,1.25,1,1
2002-08-09 16:00:00,0,0.00624112,0.014708142,0.009881993,-0.012027445,-0.00093187,-0.000375698,0.003138555,0.203657044,0.103434098,0.175515118,0.06743953,0.619325501,0,1.169371291,1,1,1.25,1,1
2002-08-10 09:30:00,-0.003512056,-0.001570131,-0.003514074,-0.003804817,0.005217423,-0.003497538,-0.000375692,-0.003165049,0.200158414,0.101295104,0.17347565,0.068539898,0.626833697,0,1.170302763,1,1,1.25,1,1
2002-08-10 16:00:00,2.22E-16,-0.001258127,-0.006758742,-0.003274297,-0.013683595,-0.000818989,-0.000501203,-0.00299794,0.202190201,0.102249377,0.174658647,0.070627662,0.627794949,0,1.177520835,1,1,1.25,1,1
2002-08-13 09:30:00,0.000503391,0.00488144,0.007248549,0.008485898,-0.005102854,-0.000585426,0.000126084,0.002565246,0.206089755,0.103695078,0.181313332,0.06982832,0.640030467,0,1.200956953,1,1,1.25,1,1
2002-08-13 16:00:00,-1.11E-16,-0.004074246,-0.001321721,-0.001900109,-0.002243933,-0.001171623,-0.000626673,-0.00245681,0.25242067,0.101171123,0.177909058,0.068663771,0.684984057,0,1.285148679,1.25,1,1.25,1,1
2002-08-14 09:30:00,0.010568677,0.008968409,0.014705513,0.011693895,-0.004819261,0.006217223,0.001378835,0.010071104,0.259987945,0.10467799,0.184142042,0.070739276,0.705725862,0,1.325273115,1.25,1,1.25,1,1
2002-08-14 16:00:00,2.22E-16,0.002963002,0.006086928,0.01344086,0.000968475,0.002214992,0,0.004928187,0.256425119,0.103871924,0.145461244,0.072910896,0.681899177,0,1.260568361,1.25,1,1,1,1
2002-08-15 09:30:00,0.006473971,0.005364261,0.006482526,0.007427177,0.009998436,0.006978783,0.00125285,0.008703677,0.263632133,0.106741138,0.147326283,0.073105955,0.683839843,0,1.274645353,1.25,1,1,1,1
2002-08-15 16:00:00,0,0.00293837,0.00787169,0.016061085,-0.002235334,-0.000230992,0.000375269,0.004229633,0.261845211,0.106860057,0.182674065,0.072656471,0.660050563,0,1.284086366,1.25,1,1.25,1,1
2002-08-16 09:30:00,0.000989689,-0.000925035,-0.002840116,-0.00336865,-0.002720467,0.002541689,-0.000124373,0.00033316,0.257789851,0.105098463,0.177871629,0.071877316,0.655014688,0,1.267651947,1.25,1,1.25,1,1
2002-08-16 16:00:00,0,0.003472735,0.004414668,0.007020307,-0.020699631,-0.00288118,0,-0.000992732,0.206088111,0.105060138,0.17771741,0.07296042,0.662785488,0,1.224611566,1,1,1.25,1,1
2002-08-17 09:30:00,0.002965858,0.001230333,0.003828533,-0.002581613,0.007537326,0.002312064,0.000250322,0.002278134,0.207764279,0.10576698,0.179203213,0.072619652,0.662982243,0,1.228336366,1,1,1.25,1,1
2002-08-17 16:00:00,2.22E-16,0.003840541,0.001977387,0.004141859,-0.007318279,0.000576522,0.000124969,0.001695332,0.207860054,0.105700115,0.179849349,0.072745172,0.824749546,0,1.390904235,1,1,1.25,1,1.25
2002-08-20 09:30:00,-0.002464569,-0.003902337,-0.006484508,-0.007476574,0.017201818,0.001382599,0.000499538,-0.000446499,0.207203435,0.105555943,0.179410115,0.072672771,0.822962216,0,1.387804481,1,1,1.25,1,1.25
2002-08-20 16:00:00,0,-0.000383991,-0.004256569,-0.002077974,0.005636962,0.002186707,0.000124978,0.001312066,0.207747757,0.105629617,0.179459294,0.073024822,0.824405203,0,1.390266692,1,1,1.25,1,1.25
2002-08-21 09:30:00,0.000988222,-0.001075881,-0.00114001,-0.001561482,-0.006245996,-0.000919122,5.74E-07,-0.001846542,0.210199723,0.106795158,0.181307501,0.073902786,0.820281846,0,1.392487014,1,1,1.25,1,1.25
2002-08-21 16:00:00,-1.11E-16,0.001,0.00442234,0.001824791,0,0.001264379,-0.000124963,0.002038739,0.209385036,0.106312142,0.180366659,0.073448463,0.814687261,0,1.38419956,1,1,1.25,1,1.25
2002-08-22 09:30:00,-0.003454511,0.000461306,0.001278137,0.00078092,0.00821921,-0.000573663,-0.0001257,0.000542942,0.220122148,0.110405257,0.188503525,0.07563591,0.816835836,0,1.411502677,1,1,1.25,1,1.25
2002-08-22 16:00:00,0,-0.003226287,-0.012765986,-0.008320333,-0.011668782,0.001033816,-0.000124906,-0.003884406,0.272832962,0.10943876,0.185910442,0.076672516,0.807142572,0,1.451997253,1.25,1,1.25,1,1.25
2002-08-23 09:30:00,0.00099019,0.001772427,0.001724204,0.002883813,0.002425974,0.002983497,0.00025032,0.003834625,0.279207842,0.110202612,0.185349899,0.081977685,0.809904413,0,1.466642452,1.25,1,1.25,1,1.25
2002-08-23 16:00:00,0,-0.00261567,-0.003442312,0,-0.003710874,-0.001144102,0.000374847,-0.002329859,0.27809167,0.109903363,0.184460855,0.081466046,0.805724198,0,1.459646131,1.25,1,1.25,1,1.25
2002-08-24 09:30:00,0,-7.69E-05,-0.001439372,-0.002091685,0.002105279,-0.000802233,0.000124976,-0.001038253,0.27519513,0.108893431,0.183328649,0.08201308,0.8096608,0,1.45909109,1.25,1,1.25,1,1.25
2002-08-24 16:00:00,0,0.001311316,0.003170957,0.00392984,-0.00177765,0.002292572,0.000124916,0.003143149,0.27732754,0.109839822,0.184741896,0.083891002,0.808833875,0,1.464634135,1.25,1,1.25,1,1.25
2002-08-27 09:30:00,0.003463808,-0.001232712,-0.000861833,-0.000782366,0.000485656,-0.000342578,0.000125053,-0.000841831,0.292750838,0.113636108,0.191825727,0.084582734,0.799869871,0,1.482665278,1.25,1,1.25,1,1.25
2002-08-27 16:00:00,2.22E-16,0.00601619,0.011504098,0.008357273,-0.012944968,0.001258357,0.000124885,0.004174006,0.23098654,0.112148874,0.189307408,0.083481963,0.788928196,0,1.40485298,1,1,1.25,1,1.25
2002-08-28 09:30:00,0.002465103,0.000460337,0.00241731,-0.000777386,0,-0.003085476,-0.000249723,-0.002241729,0.230711515,0.111952098,0.188094346,0.082888614,0.801281545,0,1.414928119,1,1,1.25,1,1.25
2002-08-28 16:00:00,2.22E-16,0.000689685,0.010494937,0.003887973,-0.000983623,0.004469903,0.000624313,0.005588381,0.232542303,0.112980662,0.189439834,0.083563042,0.802687014,0,1.421212855,1,1,1.25,1,1.25
2002-08-29 09:30:00,0.000984119,0.002220608,0.000841432,-0.000257487,0.00902532,0.002169143,-4.12E-07,0.00310091,0.245145388,0.116217826,0.192534523,0.085625726,0.800096762,0,1.439620225,1,1,1.25,1,1.25
2002-08-29 16:00:00,0,-0.001604577,0.006871477,0.004906999,-0.001138462,0.000455437,0.000624023,0.001605281,0.243002809,0.115365685,0.191206997,0.08461783,0.791651312,0,1.425844633,1,1,1.25,1,1.25
2002-08-30 09:30:00,0.000982744,0.00145413,0.002228455,0.001284658,0.009443211,-0.001480331,0.000498487,0.000481491,0.242979625,0.115161619,0.190837327,0.084460733,0.791178658,0,1.424617961,1,1,1.25,1,1.25
2002-08-30 16:00:00,2.22E-16,-0.001604945,-0.002640384,-0.002310062,0.004677435,0.003875131,0.000373959,0.002326585,0.243094713,0.115210739,0.190893539,0.084541909,0.791321813,0,1.425062713,1,1,1.25,1,1.25
2002-08-31 09:30:00,0.003436804,0.003827122,0.004318961,0.005402182,-0.00545834,-0.001253907,1.30E-05,0.001050197,0.249297295,0.118466218,0.196470763,0.090359284,0.784511894,0,1.439105455,1,1,1.25,1,1.25
2002-08-31 16:00:00,0,0.002135115,-0.003607131,0,0.003066957,0.001597797,0.001125613,0.001624286,0.245844227,0.116865098,0.193992156,0.089355381,0.780373471,0,1.426430332,1,1,1.25,1,1.25
2002-09-04 09:30:00,0.000978147,0.000684835,0.001532153,0.000511929,0.017058288,-0.002849176,-0.000624103,-0.000269255,0.247481729,0.116557383,0.196916321,0.090249059,0.792377868,0,1.443582361,1,1,1.25,1,1.25
2002-09-04 16:00:00,2.22E-16,0.00121666,0.007507313,0.009207187,0.002531646,-0.003428214,-0.000500012,0.000508645,0.248532815,0.116932741,0.197598676,0.09119023,0.793933946,0,1.448188408,1,1,1.25,1,1.25
2002-09-05 09:30:00,-0.007331259,-0.004253296,-0.007589701,-0.009122843,-0.002209596,-0.003667404,-0.000125088,-0.006855901,0.24833315,0.116814177,0.19746905,0.091052594,0.793589647,0,1.447258618,1,1,1.25,1,1.25
2002-09-05 16:00:00,0,-0.004576356,-0.013765267,-0.010997443,-0.0056944,0.002301726,0.000125103,-0.003614717,0.247121101,0.116759825,0.195614229,0.091416007,0.779955161,0,1.430866323,1,1,1.25,1,1.25
2002-09-06 09:30:00,-0.002954039,-0.003447537,-0.005638442,-0.003103538,-0.015749316,-0.001839007,0.000125088,-0.004936758,0.244080036,0.114893987,0.192372441,0.090120573,0.778185139,0,1.419652177,1,1,1.25,1,1.25
2002-09-06 16:00:00,0,-0.001153268,-0.003260967,-0.001556342,-0.010020996,0.003796181,-0.000125072,0.001099754,0.243676185,0.115092579,0.193017078,0.088716503,0.77591655,0,1.416418896,1,1,1.25,1,1.25
2002-09-07 09:30:00,0.002962791,0.001308453,0.003271162,0.001299069,-0.011918367,0.00263626,0.000500304,0.0018975,0.250618849,0.118058891,0.200780373,0.09284312,0.769688354,0,1.431989588,1,1,1.25,1,1.25
2002-09-07 16:00:00,0,0.001537492,0.000567149,0.004670472,0.001982799,-0.001828735,0.000125025,0.00016915,0.248071795,0.116738449,0.198715994,0.092371663,0.759934152,0,1.415832053,1,1,1.25,1,1.25
2002-09-10 09:30:00,-0.000492782,-0.003223854,-0.006234882,-0.008006314,-0.029518487,0.001831972,0.00024884,-0.0044408,0.246394725,0.116267495,0.197765826,0.092731009,0.763717375,0,1.416876431,1,1,1.25,1,1.25
2002-09-10 16:00:00,-1.11E-16,0.004235353,0.004990817,0.014319162,-0.00594729,-0.002743148,-0.000374847,0.001767459,0.245492616,0.115437063,0.196018667,0.089134656,0.77470393,0,1.420786931,1,1,1.25,1,1.25
2002-09-11 09:30:00,0.007389657,0.001150497,0.002269664,-0.000256295,0.002564137,-0.001146195,-0.000374646,-9.12619E-05,0.270721921,0.128007082,0.214981168,0.101231986,0.783229367,0,1.498171524,1,1,1.25,1,1.25
2002-09-11 16:00:00,0,0.008655055,0.021234428,0.018741951,-0.005626632,0.006196213,0.000875328,0.013073488,0.265278874,0.125329935,0.210970922,0.101549915,0.763942836,0,1.467072482,1,1,1.25,1,1.25
2002-09-12 09:30:00,0.003422886,-0.000380223,0.00027746,0.000755837,0.004801063,0.003878161,1.64E-07,0.003492675,0.255875449,0.121001453,0.198102542,0.104584208,0.748948445,0,1.428512095,1,1,1.25,1,1.25
2002-09-12 16:00:00,0,0.004405971,0.008176219,0.006043868,0.000341314,-0.003407884,0.000124963,0.000828716,0.258194961,0.122045839,0.19971566,0.105610959,0.748223407,0,1.433790825,1,1,1.25,1,1.25
2002-09-13 09:30:00,-0.001949542,-0.001966538,-0.003848426,-0.002503304,-0.000511754,-0.000912607,0.000125005,-0.002211455,0.257762591,0.122106097,0.199177287,0.105617974,0.747296311,0,1.43196026,1,1,1.25,1,1.25
2002-09-13 16:00:00,0,0.002045991,0.000275935,0.003513275,-0.02389488,-0.001369116,-0.000999188,-0.002027005,0.257353703,0.153042972,0.200367906,0.102838754,0.615292453,0,1.328895789,1,1.25,1.25,1,1
2002-09-14 09:30:00,0.001465467,0.005006109,0.00703509,0.008331626,0.000174891,0.002627949,0.001250741,0.005754872,0.259999364,0.154098986,0.205649251,0.10124031,0.623333287,0,1.344321197,1,1.25,1.25,1,1
2002-09-14 16:00:00,0,-0.002645235,-0.004657479,-0.004714591,0.003496521,-0.003418448,-0.000874126,-0.004658131,0.258526022,0.153806916,0.204447583,0.10142748,0.774817408,0,1.493025408,1,1.25,1.25,1,1.25
2002-09-17 09:30:00,0.000487168,-0.001287999,-0.004266195,0.00024954,0.001219495,-0.005602524,-0.00050104,-0.00513318,0.257918578,0.153022725,0.202359215,0.103031592,0.771848471,0,1.488180581,1,1.25,1.25,1,1.25
2002-09-17 16:00:00,0,0.002655786,0.004008307,0,0.013224273,0.004024365,0.000375128,0.005740114,0.258293309,0.153216926,0.203196923,0.103998402,0.761536017,0,1.480241576,1,1.25,1.25,1,1.25
2002-09-18 09:30:00,0,-0.000151826,0.00096303,0.002492771,-0.003606388,0.006184832,0.001250527,0.0048934,0.259122665,0.154391629,0.204533988,0.102377421,0.750774481,0,1.471200185,1,1.25,1.25,1,1.25
2002-09-18 16:00:00,0,-0.002346329,-0.00536376,-0.009199478,-0.018959014,0.00500799,0.000124881,-0.001393088,0.259127314,0.123354848,0.203873567,0.102887044,0.739363183,0,1.428605957,1,1,1.25,1,1.25
2002-09-19 09:30:00,0.003411344,0.003338274,0.006499625,0.008782501,0.015636034,0.000905426,0.000624384,0.005685433,0.257279624,0.122496386,0.20276443,0.101039324,0.739706553,0,1.423286316,1,1,1.25,1,1.25
2002-09-19 16:00:00,0,0.001965936,0.006869075,0.005721368,-0.009513977,0.000565773,-0.000249563,0.001967724,0.256395294,0.122037617,0.200953614,0.099149531,0.740506005,0,1.41904206,1,1,1.25,1,1.25
2002-09-20 09:30:00,-0.001942914,0.000754737,0.000818195,0.002473838,0.001571778,-0.000904545,0.000249782,0.00029213,0.260592392,0.124291051,0.203820324,0.103093997,0.743470466,0,1.435268231,1,1,1.25,1,1.25
2002-09-20 16:00:00,0,-0.005580318,-0.011588248,-0.008635554,0.010462128,0.010073571,0.001496944,0.003934481,0.259658628,0.123833648,0.202873958,0.101078032,0.745804225,0,1.433248492,1,1,1.25,1,1.25
2002-09-21 09:30:00,-0.000980169,-0.001516571,-0.004689505,-0.000747042,0.012942191,0.000896463,0.00062192,0.000799578,0.268322485,0.127404671,0.210327657,0.100671908,0.73419793,0,1.440924651,1,1,1.25,1,1.25
2002-09-21 16:00:00,0,-0.001518926,-0.008592059,-0.006973922,-0.003407172,0.004030452,-0.000124511,-0.000634764,0.26754334,0.158170565,0.209734291,0.099148491,0.727241416,0,1.461838103,1,1.25,1.25,1,1.25
2002-09-24 09:30:00,0.005887996,0.001977555,0.003354631,0.004264159,-0.005982872,0.001783485,0.000872416,0.002683946,0.274448067,0.159976908,0.21096034,0.097882861,0.723638655,0,1.46690683,1,1.25,1.25,1,1.25
2002-09-24 16:00:00,-1.11E-16,0.005693464,0.008498189,0.013236738,0.006018882,0.005231545,0,0.010058367,0.273367835,0.159415255,0.210177068,0.097605731,0.722096355,0,1.462662244,1,1.25,1.25,1,1.25
2002-09-25 09:30:00,0.003902487,0.000150665,-0.000263269,-0.001232025,0,-0.003432714,0.000123704,-0.002677362,0.273846917,0.160156287,0.208516102,0.096950604,0.704853216,0,1.444323125,1,1.25,1.25,1,1.25
2002-09-25 16:00:00,0,0.008150958,0.003465484,0.006169793,0.004102598,-0.000777778,-0.001243769,0.003805545,0.272921952,0.127542814,0.20744495,0.097936594,0.697776623,0,1.403622932,1,1,1.25,1,1.25
2002-09-26 09:30:00,0.000485965,-0.000673081,-0.002486634,-0.002453299,0.008171586,0.003559205,0.001370045,0.002276789,0.269961893,0.127433172,0.206387907,0.09775015,0.697608568,0,1.399141689,1,1,1.25,1,1.25
2002-09-26 16:00:00,0,0.001872799,0.009832419,0.001229481,0.00996285,-0.006426615,-0.00062185,-0.001497413,0.270292206,0.127582412,0.206704025,0.097422757,0.697537744,0,1.399539143,1,1,1.25,1,1.25
2002-09-27 09:30:00,0.000485595,-5.52E-07,0.000823065,0.001227709,0.001170373,-0.00267679,0.000373854,-0.00139603,0.268792784,0.127693491,0.207564658,0.102316901,0.700674928,0,1.407042763,1,1,1.25,1,1.25
2002-09-27 16:00:00,0,-0.000373882,-0.004795916,0.001471719,-0.001503006,0.00100634,0,0.000141944,0.26826307,0.127807318,0.207862099,0.102760624,0.699297289,0,1.405990399,1,1,1.25,1,1.25
2002-09-28 09:30:00,-0.001941971,0.000822708,0.001101444,0.001714482,-0.004515822,0.001899002,0.000123831,0.001704001,0.28043893,0.133654975,0.20994933,0.112659074,0.77665094,0,1.51335325,1,1,1.25,1,1.25
2002-09-28 16:00:00,0,-0.001644253,-0.009764806,-0.006112469,-0.000840037,-0.003121842,-0.001119453,-0.005996577,0.28466612,0.169503535,0.213368409,0.11509659,0.791984862,0,1.574619516,1,1.25,1.25,1,1.25
2002-10-01 09:30:00,-0.001945216,-0.00029951,-0.000416575,-0.001229948,0.005548983,0.000493666,0.001049634,0.000614071,0.300148569,0.1825261,0.223768394,0.122306045,0.762769711,0,1.591518819,1,1.25,1.25,1,1.25
2002-10-01 16:00:00,0,-0.003444594,-0.009031555,-0.011330025,-0.010869515,0.002244725,0.000124881,-0.004725868,0.293741812,0.178379691,0.218285665,0.120006538,0.746012978,0,1.556426684,1,1.25,1.25,1,1.25
2002-10-02 09:30:00,0.000974704,-0.001427631,-0.000981251,-0.002989228,-0.020625561,0.001120317,0.000375089,-0.00302086,0.305222784,0.180161586,0.213734105,0.127519802,0.768297327,0,1.594935604,1,1.25,1.25,1,1.25
2002-10-02 16:00:00,0,0.003536775,-0.000421039,0.007246402,-0.014154997,-0.002460872,-0.000249513,-0.001106625,0.306275081,0.181424101,0.214195848,0.124314746,0.774497087,0,1.600706863,1,1.25,1.25,1,1.25
