9.6,18.2814
7.2,16.366
162,102.674
132,77.3638
107.4,58.0557
90,44.7472
75,40.4887
75,33.6233
61.2,26.4027
52.2,22.6919
43.8,21.4441
36.6,18.4606
30.6,18.9869
25.2,16.5754
19.2,16.916
14.4,14.9092
9.6,15.3531
7.2,15.85
15,17.5515
9.6,13.2612
7.2,17.2284
97.8,44.9286
82.2,40.3554
69,33.7733
57.6,28.8517
49.2,23.5542
42,22.3035
36,19.2106
30,17.0323
24.6,17.321
19.2,17.4723
14.4,15.0882
9.6,15.6674
7.2,14.258
45,23.1141
37.8,19.2945
31.8,19.5459
25.8,17.2786
20.4,17.7225
14.4,15.5623
9.6,15.9537
7.2,14.2449
15.6,18.2651
9.6,15.8607
7.2,16.3524
7.2,15.4468
36,22.6865
28.2,19.5239
21.6,20.0854
15.6,17.4599
10.2,17.8421
7.2,15.1784
198,137.152
150,88.5574
123.6,71.2443
102.6,47.3165
88.8,40.4188
73.2,33.5324
63,29.9416
53.4,22.8755
46.2,22.2341
39,19.3378
33,19.1393
26.4,17.0355
21,17.0931
15.6,15.2834
10.2,15.7184
7.2,15.0886
75.6,32.8738
63.6,29.8786
54.6,25.1742
46.8,20.5944
39.6,20.0396
33,17.9371
27,17.8603
20.4,15.7696
15,15.9516
9.6,14.366
7.2,15.2842
26.4,16.053
20.4,17.5987
15,15.7035
10.2,16.0012
7.2,14.8356
67.2,32.3276
57.6,26.2644
48.6,24.3339
41.4,20.8517
34.8,20.5108
28.2,18.3382
22.2,18.567
16.2,16.6768
10.2,17.428
7.2,15.6497
63,31.398
52.8,25.1502
44.4,24.0736
36,21.3066
28.8,20.7689
22.2,18.5969
16.8,17.8006
11.4,16.53
7.2,18.283
222,212.819
165,110.612
129.6,75.6203
106.2,55.4222
90,42.2114
78,37.5133
63.6,31.7881
54.6,27.1096
46.2,21.4808
39,21.7331
32.4,18.5662
25.8,18.099
19.8,16.095
15,16.1136
9.6,13.7719
7.2,15.9489
73.2,39.4129
61.2,35.3145
50.4,22.5522
145.2,121.535
120,57.4704
100.8,55.6402
87,42.034
73.8,37.8278
62.4,31.2692
52.8,26.7101
44.4,23.2209
37.2,23.0466
31.2,19.8038
25.2,17.4718
20.4,18.0865
15,18.5906
9.6,16.598
7.2,17.6897
15,17.9893
9.6,18.8477
7.2,17.5685
84,42.7936
70.8,36.2862
60.6,35.3592
51.6,25.433
43.2,25.3509
36.6,21.8825
30.6,21.8305
24.6,19.1336
19.2,19.7266
13.8,17.0366
9.6,17.7604
7.2,16.3892
32.4,22.359
26.4,19.9404
20.4,20.3566
15,17.0342
9.6,19.3421
7.2,17.7974
79.8,42.5523
69,35.7872
60,34.0535
51.6,24.9753
45,25.2123
38.4,21.8732
31.8,21.9864
25.2,19.8457
19.8,19.2879
14.4,17.1521
9.6,17.4692
7.2,16.3775
38.4,22.8439
31.2,20.6113
25.8,19.9187
20.4,17.0171
15,18.8778
9.6,16.4543
7.2,17.0871
15.6,17.8149
10.2,18.1282
7.2,17.0283
21.6,20.3639
15.6,18.7557
10.2,19.2304
7.2,16.3788
7.2,19.6245
38.4,23.1844
32.4,24.0706
25.2,21.9717
18.6,22.1474
11.4,19.9587
7.2,21.0665
159.6,78.8854
134.4,68.4931
114.6,49.5768
99.6,44.1922
85.8,38.5511
73.2,35.8753
63,30.0187
54,27.2019
45.6,23.1122
37.8,23.5206
30.6,20.651
24,21.3163
17.4,18.9789
12,19.724
7.2,17.8057
12,21.0886
7.2,19.5004
79.8,39.029
67.2,33.9347
59.4,29.0146
49.8,25.7421
40.8,25.5729
33.6,22.5168
26.4,22.5066
19.2,20.7296
12,22.2454
7.2,20.6241
86.4,43.1516
72.6,36.2743
63,34.4852
51.6,25.4632
43.8,26.3459
36,22.4421
28.8,21.8712
22.2,19.6124
16.2,18.5514
9.6,17.1337
7.2,16.6554
97.2,44.6334
84,42.3394
70.8,35.5285
60,33.5436
49.8,24.8175
41.4,24.5802
34.2,21.6177
28.2,19.0342
22.2,19.4053
16.2,20.0326
10.2,17.1529
7.2,18.8636
46.2,24.9087
37.8,25.1671
30,22.113
24,22.4865
16.8,18.6185
10.8,19.8371
7.2,17.9929
120,62.1685
102,44.4147
87,42.9633
73.2,36.6127
63,35.087
52.8,26.3294
45,26.5782
37.2,22.8248
30.6,23.7427
22.8,20.0926
16.8,21.3564
10.8,16.9715
7.2,19.8583
7.2,19.1181
199.8,155.945
151.2,97.6382
124.2,76.0399
102,52.7204
87.6,46.5632
74.4,37.8649
61.2,34.6633
50.4,26.2214
43.8,25.2465
36,21.6666
28.8,21.3877
22.2,18.8136
16.2,19.3048
9.6,16.6223
7.2,17.7228
79.8,38.4443
67.8,35.6648
56.4,28.2532
48.6,26.0305
40.8,22.2186
34.2,21.9573
27.6,18.9918
21.6,19.339
15,16.9247
10.2,17.4292
7.2,15.6253
21,19.9367
15,15.956
9.6,18.3366
7.2,16.1878
22.8,21.2444
16.8,18.5847
10.2,19.2824
7.2,18.0014
135,79.9356
108.6,55.3488
93,49.8826
78,41.332
65.4,37.2161
55.2,28.6304
46.8,26.2813
39,22.4872
32.4,22.8314
25.8,19.9417
20.4,20.0934
14.4,17.6368
9.6,18.0342
7.2,16.4999
15.6,20.413
9.6,17.1902
7.2,18.2913
129.6,79.5847
102.6,61.7236
87,47.0205
72,41.4824
61.8,33.4317
51,29.1957
43.8,24.4041
36,22.8801
30,20.0159
24,19.3361
18,16.9935
12.6,17.2801
9.6,14.3635
7.2,15.4386
13.2,16.2288
9.6,16.9351
7.2,15.4365
27.6,19.7998
15,16.0257
10.8,13.6323
7.2,15.6271
7.2,14.6217
21,17.9987
16.2,16.1729
12,16.6589
7.8,15.4336
7.2,18.1037
29.4,23.0315
24.6,17.3708
19.8,17.3733
15.6,17.4195
11.4,15.3411
7.8,16.0383
7.2,15.1478
19.2,17.4577
16.2,14.3911
12.6,16.9362
7.8,15.1505
7.2,16.323
36.6,19.7649
31.8,20.2852
27,18.1644
21.6,19.0401
16.8,17.1934
12.6,17.883
8.4,16.0555
7.2,17.1697
9,16.3692
7.2,18.3422
72,34.0576
63,32.6521
55.8,24.2203
49.8,25.5968
43.8,22.1908
39,22.1676
33,20.0154
27,21.5085
21.6,18.9142
17.4,18.9157
12.6,17.1048
7.8,17.6642
7.2,16.022
31.2,20.7561
27,18.7525
22.2,19.3791
16.8,17.784
12.6,19.038
8.4,16.6296
7.2,17.3434
51.6,25.2369
45,24.6057
39,21.6025
33,21.3267
28.2,19.4941
23.4,20.2776
18,18.2077
13.2,19.2279
8.4,17.5056
7.2,18.729
19.2,17.1956
14.4,20.023
9.6,17.9239
7.2,19.3951
15,19.6015
9.6,21.0028
7.2,19.7165
70.8,37.2333
61.2,33.4959
52.8,29.8102
45.6,25.7985
39,26.8446
31.8,24.1433
25.2,26.4647
18.6,22.7996
12,24.5514
7.2,24.8787
384,651.916
217.8,190.923
174,111.283
144.6,78.4233
120,66.6585
102.6,49.9257
88.8,46.0185
76.2,39.9349
64.8,36.9104
56.4,28.2183
49.8,26.3634
43.2,22.8352
36.6,23.2551
30.6,21.5484
24.6,22.2221
19.2,19.3616
13.8,19.8438
9,17.2749
7.2,18.1665
42.6,23.1938
36,22.6696
30,20.3835
25.2,21.3682
19.8,19.2703
15,19.5233
9,17.405
7.2,20.8446
123.6,67.1439
103.8,57.2169
91.2,46.1242
81,41.2549
69.6,35.9877
60,34.3848
52.2,25.4018
45,25.0319
38.4,21.2729
33,19.1814
28.2,19.4371
24,19.3334
18,17.4078
13.2,20.3259
9,16.0293
7.2,17.735
46.8,23.7486
40.2,22.5325
34.2,19.8924
28.8,20.149
23.4,18.2285
18,19.0505
13.2,16.8697
8.4,17.7181
7.2,16.848
67.8,37.9246
57.6,29.0776
51.6,27.3002
45,23.876
39,23.3129
32.4,20.6082
26.4,20.5752
22.2,16.5872
17.4,18.7787
12.6,15.8051
8.4,16.8436
7.2,15.5179
19.2,19.233
14.4,17.3108
9.6,17.8774
7.2,17.135
59.4,29.7436
51,24.8809
44.4,23.9727
37.8,20.8258
31.8,20.4401
25.8,18.4497
19.8,19.0355
14.4,17.0044
9.6,17.5663
7.2,15.2967
63,33.5968
52.8,25.0825
45.6,24.9205
38.4,22.0351
31.8,22.2684
25.2,19.7034
19.8,19.4846
14.4,17.1728
9,17.8805
7.2,14.8934
21,19.7137
15.6,17.6186
9.6,18.2561
7.2,16.7027
16.2,20.2084
10.8,17.6536
7.2,18.85
30.6,22.7976
24,22.8164
17.4,19.6977
11.4,20.4099
7.2,18.923
43.2,28.3947
34.8,24.5456
26.4,25.2809
18,21.9656
11.4,22.0447
7.2,19.4078
182.4,142.798
146.4,83.4346
120.6,66.3602
103.2,48.9552
90.6,44.2129
76.2,38.6578
63,36.0338
52.8,27.6717
45.6,25.5674
38.4,22.1181
31.2,22.8617
24,20.663
18,20.4829
11.4,18.7122
7.2,19.7317
54.6,29.6878
46.2,26.8396
37.8,24.1843
30.6,23.2664
24,20.3952
18,20.5528
12,18.9895
7.2,19.8957
228,229.421
7.2,19.0141
114,59.8834
102,36.5537
92.4,33.9387
83.4,29.9149
75.6,29.284
68.4,26.3817
61.8,26.2478
55.2,22.0219
49.8,21.3575
44.4,19.6642
39.6,20.025
33.6,18.4651
30,19.4561
25.2,17.37
20.4,17.4671
15.6,15.8471
12,16.8438
7.8,14.718
7.2,15.878
24.6,17.0513
19.8,16.9007
15.6,15.9386
11.4,16.3428
7.8,14.1581
7.2,14.9071
15.6,15.1539
12,16.0131
7.8,14.4596
7.2,15.1623
11.4,15.2578
7.8,15.6909
7.2,14.4118
53.4,22.1905
48,20.0832
42,20.6497
37.2,18.182
33,18.3699
28.2,16.9864
23.4,17.2756
18,14.9123
28.2,23.2612
21,17.8356
13.2,21.1287
9,20.0849
381.6,336.545
240,167.868
206.4,75.3591
174.6,57.4767
154.2,49.0422
138,36.8168
123,37.3159
108.6,32.2485
99,27.7098
89.4,26.9259
79.2,25.0148
69,24.3915
59.4,21.0548
52.2,19.7843
45,17.5839
39,17.7059
33,15.914
22.2,16.8075
17.4,15.4491
13.2,16.379
8.4,15.0885
7.2,16.8083
113.4,35.3636
103.8,33.9629
96,29.6449
87,30.7119
78,27.7503
71.4,26.2368
63.6,22.7045
57,20.9974
51,17.8803
46.2,19.316
41.4,17.6248
36,18.0647
30.6,16.6914
25.8,17.0261
21.6,15.3851
16.8,16.5901
12,16.1383
7.8,15.4094
7.2,13.7801
11.4,15.1615
7.8,13.8252
7.2,14.5379
12,14.54
7.8,14.9394
7.2,14.2604
47.4,19.0466
42,19.0107
36.6,18.9489
31.2,17.3612
26.4,17.8314
21.6,16.4845
17.4,17.2097
12.6,16.0762
8.4,16.4535
7.2,15.5752
18,18.1265
13.8,15.31
9,17.292
7.2,19.0141
114,59.8834
0,0
